id,project_id,reference_month,generation_type,generation_value_kwh,generation_version_control_id,created_at,updated_at
240,PRJ_001,2042-03-01,PVSyst,"6.305,47",GVC_0001,2042-03-06 10:00,2042-03-07 15:00
241,PRJ_001,2022-04-01,PVSyst,"6.161,55",GVC_0002,2022-04-06 10:00,2022-04-07 15:00
242,PRJ_001,2022-05-01,PVSyst,"5.759,71",GVC_0002,2022-05-06 10:00,2022-05-07 15:00
243,PRJ_001,2022-06-01,PVSyst,"5.357,87",GVC_0002,2022-06-06 10:00,2022-06-07 15:00
244,PRJ_001,2022-07-01,PVSyst,"5.625,76",GVC_0002,2022-07-06 10:00,2022-07-07 15:00
245,PRJ_001,2022-08-01,PVSyst,"6.228,52",GVC_0002,2022-08-06 10:00,2022-08-07 15:00
246,PRJ_001,2022-09-01,PVSyst,"6.697,33",GVC_0002,2022-09-06 10:00,2022-09-07 15:00
247,PRJ_001,2022-10-01,PVSyst,"7.233,12",GVC_0002,2022-10-06 10:00,2022-10-07 15:00
248,PRJ_001,2022-11-01,PVSyst,"7.567,99",GVC_0002,2022-11-06 10:00,2022-11-07 15:00
249,PRJ_001,2022-12-01,PVSyst,"8.237,72",GVC_0002,2022-12-06 10:00,2022-12-07 15:00
250,PRJ_001,2023-01-01,PVSyst,"6.898,25",GVC_0002,2023-01-06 10:00,2023-01-07 15:00
251,PRJ_001,2023-02-01,PVSyst,"6.563,39",GVC_0002,2023-02-06 10:00,2023-02-07 15:00
252,PRJ_001,2023-03-01,PVSyst,"6.697,33",GVC_0002,2023-03-06 10:00,2023-03-07 15:00
253,PRJ_001,2023-04-01,PVSyst,"6.130,74",GVC_0002,2023-04-06 10:00,2023-04-07 15:00
254,PRJ_001,2023-05-01,PVSyst,"5.730,91",GVC_0002,2023-05-06 10:00,2023-05-07 15:00
255,PRJ_001,2023-06-01,PVSyst,"5.331,08",GVC_0002,2023-06-06 10:00,2023-06-07 15:00
256,PRJ_001,2023-07-01,PVSyst,"5.597,63",GVC_0002,2023-07-06 10:00,2023-07-07 15:00
257,PRJ_001,2023-08-01,PVSyst,"6.197,38",GVC_0002,2023-08-06 10:00,2023-08-07 15:00
258,PRJ_001,2023-09-01,PVSyst,"6.663,85",GVC_0002,2023-09-06 10:00,2023-09-07 15:00
259,PRJ_001,2023-10-01,PVSyst,"7.196,95",GVC_0002,2023-10-06 10:00,2023-10-07 15:00
260,PRJ_001,2023-11-01,PVSyst,"7.530,15",GVC_0002,2023-11-06 10:00,2023-11-07 15:00
261,PRJ_001,2023-12-01,PVSyst,"8.196,53",GVC_0002,2023-12-06 10:00,2023-12-07 15:00
262,PRJ_001,2024-01-01,PVSyst,"6.863,76",GVC_0002,2024-01-06 10:00,2024-01-07 15:00
263,PRJ_001,2024-02-01,PVSyst,"6.530,57",GVC_0002,2024-02-06 10:00,2024-02-07 15:00
264,PRJ_001,2024-03-01,PVSyst,"6.663,85",GVC_0002,2024-03-06 10:00,2024-03-07 15:00
265,PRJ_001,2024-04-01,PVSyst,"6.100,08",GVC_0002,2024-04-06 10:00,2024-04-07 15:00
266,PRJ_001,2024-05-01,PVSyst,"5.702,25",GVC_0002,2024-05-06 10:00,2024-05-07 15:00
267,PRJ_001,2024-06-01,PVSyst,"5.304,42",GVC_0002,2024-06-06 10:00,2024-06-07 15:00
268,PRJ_001,2024-07-01,PVSyst,"5.569,64",GVC_0002,2024-07-06 10:00,2024-07-07 15:00
269,PRJ_001,2024-08-01,PVSyst,"6.166,39",GVC_0002,2024-08-06 10:00,2024-08-07 15:00
270,PRJ_001,2024-09-01,PVSyst,"6.630,53",GVC_0002,2024-09-06 10:00,2024-09-07 15:00
271,PRJ_001,2024-10-01,PVSyst,"7.160,97",GVC_0002,2024-10-06 10:00,2024-10-07 15:00
272,PRJ_001,2024-11-01,PVSyst,"7.492,49",GVC_0002,2024-11-06 10:00,2024-11-07 15:00
273,PRJ_001,2024-12-01,PVSyst,"8.155,55",GVC_0002,2024-12-06 10:00,2024-12-07 15:00
274,PRJ_001,2025-01-01,PVSyst,"6.829,44",GVC_0002,2025-01-06 10:00,2025-01-07 15:00
275,PRJ_001,2025-02-01,PVSyst,"6.497,92",GVC_0002,2025-02-06 10:00,2025-02-07 15:00
276,PRJ_001,2025-03-01,PVSyst,"6.630,53",GVC_0002,2025-03-06 10:00,2025-03-07 15:00
277,PRJ_001,2025-04-01,PVSyst,"6.069,58",GVC_0002,2025-04-06 10:00,2025-04-07 15:00
278,PRJ_001,2025-05-01,PVSyst,"5.673,74",GVC_0002,2025-05-06 10:00,2025-05-07 15:00
279,PRJ_001,2025-06-01,PVSyst,"5.277,90",GVC_0002,2025-06-06 10:00,2025-06-07 15:00
280,PRJ_001,2025-07-01,PVSyst,"5.541,79",GVC_0002,2025-07-06 10:00,2025-07-07 15:00
281,PRJ_001,2025-08-01,PVSyst,"6.135,56",GVC_0002,2025-08-06 10:00,2025-08-07 15:00
282,PRJ_001,2025-09-01,PVSyst,"6.597,37",GVC_0002,2025-09-06 10:00,2025-09-07 15:00
283,PRJ_001,2025-10-01,PVSyst,"7.125,16",GVC_0002,2025-10-06 10:00,2025-10-07 15:00
284,PRJ_001,2025-11-01,PVSyst,"7.455,03",GVC_0002,2025-11-06 10:00,2025-11-07 15:00
285,PRJ_001,2025-12-01,PVSyst,"8.114,77",GVC_0002,2025-12-06 10:00,2025-12-07 15:00
286,PRJ_001,2026-01-01,PVSyst,"6.795,29",GVC_0002,2026-01-06 10:00,2026-01-07 15:00
287,PRJ_001,2026-02-01,PVSyst,"6.465,43",GVC_0002,2026-02-06 10:00,2026-02-07 15:00
288,PRJ_001,2026-03-01,PVSyst,"6.597,37",GVC_0002,2026-03-06 10:00,2026-03-07 15:00
289,PRJ_001,2026-04-01,PVSyst,"6.039,24",GVC_0002,2026-04-06 10:00,2026-04-07 15:00
290,PRJ_001,2026-05-01,PVSyst,"5.645,37",GVC_0002,2026-05-06 10:00,2026-05-07 15:00
291,PRJ_001,2026-06-01,PVSyst,"5.251,51",GVC_0002,2026-06-06 10:00,2026-06-07 15:00
292,PRJ_001,2026-07-01,PVSyst,"5.514,08",GVC_0002,2026-07-06 10:00,2026-07-07 15:00
293,PRJ_001,2026-08-01,PVSyst,"6.104,88",GVC_0002,2026-08-06 10:00,2026-08-07 15:00
294,PRJ_001,2026-09-01,PVSyst,"6.564,39",GVC_0002,2026-09-06 10:00,2026-09-07 15:00
295,PRJ_001,2026-10-01,PVSyst,"7.089,54",GVC_0002,2026-10-06 10:00,2026-10-07 15:00
296,PRJ_001,2026-11-01,PVSyst,"7.417,76",GVC_0002,2026-11-06 10:00,2026-11-07 15:00
297,PRJ_001,2026-12-01,PVSyst,"8.074,20",GVC_0002,2026-12-06 10:00,2026-12-07 15:00
298,PRJ_001,2027-01-01,PVSyst,"6.761,32",GVC_0002,2027-01-06 10:00,2027-01-07 15:00
299,PRJ_001,2027-02-01,PVSyst,"6.433,10",GVC_0002,2027-02-06 10:00,2027-02-07 15:00
300,PRJ_001,2027-03-01,PVSyst,"6.564,39",GVC_0002,2027-03-06 10:00,2027-03-07 15:00
301,PRJ_001,2027-04-01,PVSyst,"6.009,04",GVC_0002,2027-04-06 10:00,2027-04-07 15:00
302,PRJ_001,2027-05-01,PVSyst,"5.617,15",GVC_0002,2027-05-06 10:00,2027-05-07 15:00
303,PRJ_001,2027-06-01,PVSyst,"5.225,25",GVC_0002,2027-06-06 10:00,2027-06-07 15:00
304,PRJ_001,2027-07-01,PVSyst,"5.486,51",GVC_0002,2027-07-06 10:00,2027-07-07 15:00
305,PRJ_001,2027-08-01,PVSyst,"6.074,36",GVC_0002,2027-08-06 10:00,2027-08-07 15:00
306,PRJ_001,2027-09-01,PVSyst,"6.531,56",GVC_0002,2027-09-06 10:00,2027-09-07 15:00
307,PRJ_001,2027-10-01,PVSyst,"7.054,09",GVC_0002,2027-10-06 10:00,2027-10-07 15:00
308,PRJ_001,2027-11-01,PVSyst,"7.380,67",GVC_0002,2027-11-06 10:00,2027-11-07 15:00
309,PRJ_001,2027-12-01,PVSyst,"8.033,82",GVC_0002,2027-12-06 10:00,2027-12-07 15:00
310,PRJ_001,2028-01-01,PVSyst,"6.727,51",GVC_0002,2028-01-06 10:00,2028-01-07 15:00
311,PRJ_001,2028-02-01,PVSyst,"6.400,93",GVC_0002,2028-02-06 10:00,2028-02-07 15:00
312,PRJ_001,2028-03-01,PVSyst,"6.531,56",GVC_0002,2028-03-06 10:00,2028-03-07 15:00
313,PRJ_001,2028-04-01,PVSyst,"5.978,99",GVC_0002,2028-04-06 10:00,2028-04-07 15:00
314,PRJ_001,2028-05-01,PVSyst,"5.589,06",GVC_0002,2028-05-06 10:00,2028-05-07 15:00
315,PRJ_001,2028-06-01,PVSyst,"5.199,13",GVC_0002,2028-06-06 10:00,2028-06-07 15:00
316,PRJ_001,2028-07-01,PVSyst,"5.459,08",GVC_0002,2028-07-06 10:00,2028-07-07 15:00
317,PRJ_001,2028-08-01,PVSyst,"6.043,98",GVC_0002,2028-08-06 10:00,2028-08-07 15:00
318,PRJ_001,2028-09-01,PVSyst,"6.498,91",GVC_0002,2028-09-06 10:00,2028-09-07 15:00
319,PRJ_001,2028-10-01,PVSyst,"7.018,82",GVC_0002,2028-10-06 10:00,2028-10-07 15:00
320,PRJ_001,2028-11-01,PVSyst,"7.343,76",GVC_0002,2028-11-06 10:00,2028-11-07 15:00
321,PRJ_001,2028-12-01,PVSyst,"7.993,66",GVC_0002,2028-12-06 10:00,2028-12-07 15:00
322,PRJ_001,2029-01-01,PVSyst,"6.693,87",GVC_0002,2029-01-06 10:00,2029-01-07 15:00
323,PRJ_001,2029-02-01,PVSyst,"6.368,93",GVC_0002,2029-02-06 10:00,2029-02-07 15:00
324,PRJ_001,2029-03-01,PVSyst,"6.498,91",GVC_0002,2029-03-06 10:00,2029-03-07 15:00
325,PRJ_001,2029-04-01,PVSyst,"5.949,10",GVC_0002,2029-04-06 10:00,2029-04-07 15:00
326,PRJ_001,2029-05-01,PVSyst,"5.561,11",GVC_0002,2029-05-06 10:00,2029-05-07 15:00
327,PRJ_001,2029-06-01,PVSyst,"5.173,13",GVC_0002,2029-06-06 10:00,2029-06-07 15:00
328,PRJ_001,2029-07-01,PVSyst,"5.431,79",GVC_0002,2029-07-06 10:00,2029-07-07 15:00
329,PRJ_001,2029-08-01,PVSyst,"6.013,76",GVC_0002,2029-08-06 10:00,2029-08-07 15:00
330,PRJ_001,2029-09-01,PVSyst,"6.466,41",GVC_0002,2029-09-06 10:00,2029-09-07 15:00
331,PRJ_001,2029-10-01,PVSyst,"6.983,73",GVC_0002,2029-10-06 10:00,2029-10-07 15:00
332,PRJ_001,2029-11-01,PVSyst,"7.307,05",GVC_0002,2029-11-06 10:00,2029-11-07 15:00
333,PRJ_001,2029-12-01,PVSyst,"7.953,69",GVC_0002,2029-12-06 10:00,2029-12-07 15:00
334,PRJ_001,2030-01-01,PVSyst,"6.660,40",GVC_0002,2030-01-06 10:00,2030-01-07 15:00
335,PRJ_001,2030-02-01,PVSyst,"6.337,08",GVC_0002,2030-02-06 10:00,2030-02-07 15:00
336,PRJ_001,2030-03-01,PVSyst,"6.466,41",GVC_0002,2030-03-06 10:00,2030-03-07 15:00
337,PRJ_001,2030-04-01,PVSyst,"5.919,35",GVC_0002,2030-04-06 10:00,2030-04-07 15:00
338,PRJ_001,2030-05-01,PVSyst,"5.533,31",GVC_0002,2030-05-06 10:00,2030-05-07 15:00
339,PRJ_001,2030-06-01,PVSyst,"5.147,26",GVC_0002,2030-06-06 10:00,2030-06-07 15:00
340,PRJ_001,2030-07-01,PVSyst,"5.404,63",GVC_0002,2030-07-06 10:00,2030-07-07 15:00
341,PRJ_001,2030-08-01,PVSyst,"5.983,69",GVC_0002,2030-08-06 10:00,2030-08-07 15:00
342,PRJ_001,2030-09-01,PVSyst,"6.434,08",GVC_0002,2030-09-06 10:00,2030-09-07 15:00
343,PRJ_001,2030-10-01,PVSyst,"6.948,81",GVC_0002,2030-10-06 10:00,2030-10-07 15:00
344,PRJ_001,2030-11-01,PVSyst,"7.270,51",GVC_0002,2030-11-06 10:00,2030-11-07 15:00
345,PRJ_001,2030-12-01,PVSyst,"7.913,92",GVC_0002,2030-12-06 10:00,2030-12-07 15:00
346,PRJ_001,2031-01-01,PVSyst,"6.627,10",GVC_0002,2031-01-06 10:00,2031-01-07 15:00
347,PRJ_001,2031-02-01,PVSyst,"6.305,40",GVC_0002,2031-02-06 10:00,2031-02-07 15:00
348,PRJ_001,2031-03-01,PVSyst,"6.434,08",GVC_0002,2031-03-06 10:00,2031-03-07 15:00
349,PRJ_001,2031-04-01,PVSyst,"5.889,76",GVC_0002,2031-04-06 10:00,2031-04-07 15:00
350,PRJ_001,2031-05-01,PVSyst,"5.505,64",GVC_0002,2031-05-06 10:00,2031-05-07 15:00
351,PRJ_001,2031-06-01,PVSyst,"5.121,53",GVC_0002,2031-06-06 10:00,2031-06-07 15:00
352,PRJ_001,2031-07-01,PVSyst,"5.377,60",GVC_0002,2031-07-06 10:00,2031-07-07 15:00
353,PRJ_001,2031-08-01,PVSyst,"5.953,78",GVC_0002,2031-08-06 10:00,2031-08-07 15:00
354,PRJ_001,2031-09-01,PVSyst,"6.401,91",GVC_0002,2031-09-06 10:00,2031-09-07 15:00
355,PRJ_001,2031-10-01,PVSyst,"6.914,06",GVC_0002,2031-10-06 10:00,2031-10-07 15:00
356,PRJ_001,2031-11-01,PVSyst,"7.234,16",GVC_0002,2031-11-06 10:00,2031-11-07 15:00
357,PRJ_001,2031-12-01,PVSyst,"7.874,35",GVC_0002,2031-12-06 10:00,2031-12-07 15:00
358,PRJ_001,2032-01-01,PVSyst,"6.593,97",GVC_0002,2032-01-06 10:00,2032-01-07 15:00
359,PRJ_001,2032-02-01,PVSyst,"6.273,87",GVC_0002,2032-02-06 10:00,2032-02-07 15:00
360,PRJ_001,2032-03-01,PVSyst,"6.401,91",GVC_0002,2032-03-06 10:00,2032-03-07 15:00
361,PRJ_001,2032-04-01,PVSyst,"5.860,31",GVC_0002,2032-04-06 10:00,2032-04-07 15:00
362,PRJ_001,2032-05-01,PVSyst,"5.478,11",GVC_0002,2032-05-06 10:00,2032-05-07 15:00
363,PRJ_001,2032-06-01,PVSyst,"5.095,92",GVC_0002,2032-06-06 10:00,2032-06-07 15:00
364,PRJ_001,2032-07-01,PVSyst,"5.350,72",GVC_0002,2032-07-06 10:00,2032-07-07 15:00
365,PRJ_001,2032-08-01,PVSyst,"5.924,01",GVC_0002,2032-08-06 10:00,2032-08-07 15:00
366,PRJ_001,2032-09-01,PVSyst,"6.369,90",GVC_0002,2032-09-06 10:00,2032-09-07 15:00
367,PRJ_001,2032-10-01,PVSyst,"6.879,49",GVC_0002,2032-10-06 10:00,2032-10-07 15:00
368,PRJ_001,2032-11-01,PVSyst,"7.197,99",GVC_0002,2032-11-06 10:00,2032-11-07 15:00
369,PRJ_001,2032-12-01,PVSyst,"7.834,98",GVC_0002,2032-12-06 10:00,2032-12-07 15:00
370,PRJ_001,2033-01-01,PVSyst,"6.561,00",GVC_0002,2033-01-06 10:00,2033-01-07 15:00
371,PRJ_001,2033-02-01,PVSyst,"6.242,50",GVC_0002,2033-02-06 10:00,2033-02-07 15:00
372,PRJ_001,2033-03-01,PVSyst,"6.369,90",GVC_0002,2033-03-06 10:00,2033-03-07 15:00
373,PRJ_001,2033-04-01,PVSyst,"5.831,01",GVC_0002,2033-04-06 10:00,2033-04-07 15:00
374,PRJ_001,2033-05-01,PVSyst,"5.450,72",GVC_0002,2033-05-06 10:00,2033-05-07 15:00
375,PRJ_001,2033-06-01,PVSyst,"5.070,44",GVC_0002,2033-06-06 10:00,2033-06-07 15:00
376,PRJ_001,2033-07-01,PVSyst,"5.323,96",GVC_0002,2033-07-06 10:00,2033-07-07 15:00
377,PRJ_001,2033-08-01,PVSyst,"5.894,39",GVC_0002,2033-08-06 10:00,2033-08-07 15:00
378,PRJ_001,2033-09-01,PVSyst,"6.338,05",GVC_0002,2033-09-06 10:00,2033-09-07 15:00
379,PRJ_001,2033-10-01,PVSyst,"6.845,10",GVC_0002,2033-10-06 10:00,2033-10-07 15:00
380,PRJ_001,2033-11-01,PVSyst,"7.162,00",GVC_0002,2033-11-06 10:00,2033-11-07 15:00
381,PRJ_001,2033-12-01,PVSyst,"7.795,80",GVC_0002,2033-12-06 10:00,2033-12-07 15:00
382,PRJ_001,2034-01-01,PVSyst,"6.528,19",GVC_0002,2034-01-06 10:00,2034-01-07 15:00
383,PRJ_001,2034-02-01,PVSyst,"6.211,29",GVC_0002,2034-02-06 10:00,2034-02-07 15:00
384,PRJ_001,2034-03-01,PVSyst,"6.338,05",GVC_0002,2034-03-06 10:00,2034-03-07 15:00
385,PRJ_001,2034-04-01,PVSyst,"5.801,85",GVC_0002,2034-04-06 10:00,2034-04-07 15:00
386,PRJ_001,2034-05-01,PVSyst,"5.423,47",GVC_0002,2034-05-06 10:00,2034-05-07 15:00
387,PRJ_001,2034-06-01,PVSyst,"5.045,09",GVC_0002,2034-06-06 10:00,2034-06-07 15:00
388,PRJ_001,2034-07-01,PVSyst,"5.297,34",GVC_0002,2034-07-06 10:00,2034-07-07 15:00
389,PRJ_001,2034-08-01,PVSyst,"5.864,92",GVC_0002,2034-08-06 10:00,2034-08-07 15:00
390,PRJ_001,2034-09-01,PVSyst,"6.306,36",GVC_0002,2034-09-06 10:00,2034-09-07 15:00
391,PRJ_001,2034-10-01,PVSyst,"6.810,87",GVC_0002,2034-10-06 10:00,2034-10-07 15:00
392,PRJ_001,2034-11-01,PVSyst,"7.126,19",GVC_0002,2034-11-06 10:00,2034-11-07 15:00
393,PRJ_001,2034-12-01,PVSyst,"7.756,82",GVC_0002,2034-12-06 10:00,2034-12-07 15:00
394,PRJ_001,2035-01-01,PVSyst,"6.495,55",GVC_0002,2035-01-06 10:00,2035-01-07 15:00
395,PRJ_001,2035-02-01,PVSyst,"6.180,23",GVC_0002,2035-02-06 10:00,2035-02-07 15:00
396,PRJ_001,2035-03-01,PVSyst,"6.306,36",GVC_0002,2035-03-06 10:00,2035-03-07 15:00
397,PRJ_001,2035-04-01,PVSyst,"5.772,84",GVC_0002,2035-04-06 10:00,2035-04-07 15:00
398,PRJ_001,2035-05-01,PVSyst,"5.396,35",GVC_0002,2035-05-06 10:00,2035-05-07 15:00
399,PRJ_001,2035-06-01,PVSyst,"5.019,86",GVC_0002,2035-06-06 10:00,2035-06-07 15:00
400,PRJ_001,2035-07-01,PVSyst,"5.270,86",GVC_0002,2035-07-06 10:00,2035-07-07 15:00
401,PRJ_001,2035-08-01,PVSyst,"5.835,59",GVC_0002,2035-08-06 10:00,2035-08-07 15:00
402,PRJ_001,2035-09-01,PVSyst,"6.274,83",GVC_0002,2035-09-06 10:00,2035-09-07 15:00
403,PRJ_001,2035-10-01,PVSyst,"6.776,82",GVC_0002,2035-10-06 10:00,2035-10-07 15:00
404,PRJ_001,2035-11-01,PVSyst,"7.090,56",GVC_0002,2035-11-06 10:00,2035-11-07 15:00
405,PRJ_001,2035-12-01,PVSyst,"7.718,04",GVC_0002,2035-12-06 10:00,2035-12-07 15:00
406,PRJ_001,2036-01-01,PVSyst,"6.463,07",GVC_0002,2036-01-06 10:00,2036-01-07 15:00
407,PRJ_001,2036-02-01,PVSyst,"6.149,33",GVC_0002,2036-02-06 10:00,2036-02-07 15:00
408,PRJ_001,2036-03-01,PVSyst,"6.274,83",GVC_0002,2036-03-06 10:00,2036-03-07 15:00
409,PRJ_001,2036-04-01,PVSyst,"5.743,98",GVC_0002,2036-04-06 10:00,2036-04-07 15:00
410,PRJ_001,2036-05-01,PVSyst,"5.369,37",GVC_0002,2036-05-06 10:00,2036-05-07 15:00
411,PRJ_001,2036-06-01,PVSyst,"4.994,76",GVC_0002,2036-06-06 10:00,2036-06-07 15:00
412,PRJ_001,2036-07-01,PVSyst,"5.244,50",GVC_0002,2036-07-06 10:00,2036-07-07 15:00
413,PRJ_001,2036-08-01,PVSyst,"5.806,41",GVC_0002,2036-08-06 10:00,2036-08-07 15:00
414,PRJ_001,2036-09-01,PVSyst,"6.243,45",GVC_0002,2036-09-06 10:00,2036-09-07 15:00
415,PRJ_001,2036-10-01,PVSyst,"6.742,93",GVC_0002,2036-10-06 10:00,2036-10-07 15:00
416,PRJ_001,2036-11-01,PVSyst,"7.055,10",GVC_0002,2036-11-06 10:00,2036-11-07 15:00
417,PRJ_001,2036-12-01,PVSyst,"7.679,45",GVC_0002,2036-12-06 10:00,2036-12-07 15:00
418,PRJ_001,2037-01-01,PVSyst,"6.430,76",GVC_0002,2037-01-06 10:00,2037-01-07 15:00
419,PRJ_001,2037-02-01,PVSyst,"6.118,59",GVC_0002,2037-02-06 10:00,2037-02-07 15:00
420,PRJ_001,2037-03-01,PVSyst,"6.243,45",GVC_0002,2037-03-06 10:00,2037-03-07 15:00
421,PRJ_001,2037-04-01,PVSyst,"5.715,26",GVC_0002,2037-04-06 10:00,2037-04-07 15:00
422,PRJ_001,2037-05-01,PVSyst,"5.342,52",GVC_0002,2037-05-06 10:00,2037-05-07 15:00
423,PRJ_001,2037-06-01,PVSyst,"4.969,79",GVC_0002,2037-06-06 10:00,2037-06-07 15:00
424,PRJ_001,2037-07-01,PVSyst,"5.218,28",GVC_0002,2037-07-06 10:00,2037-07-07 15:00
425,PRJ_001,2037-08-01,PVSyst,"5.777,38",GVC_0002,2037-08-06 10:00,2037-08-07 15:00
426,PRJ_001,2037-09-01,PVSyst,"6.212,24",GVC_0002,2037-09-06 10:00,2037-09-07 15:00
427,PRJ_001,2037-10-01,PVSyst,"6.709,22",GVC_0002,2037-10-06 10:00,2037-10-07 15:00
428,PRJ_001,2037-11-01,PVSyst,"7.019,83",GVC_0002,2037-11-06 10:00,2037-11-07 15:00
429,PRJ_001,2037-12-01,PVSyst,"7.641,05",GVC_0002,2037-12-06 10:00,2037-12-07 15:00
430,PRJ_001,2038-01-01,PVSyst,"6.398,60",GVC_0002,2038-01-06 10:00,2038-01-07 15:00
431,PRJ_001,2038-02-01,PVSyst,"6.087,99",GVC_0002,2038-02-06 10:00,2038-02-07 15:00
432,PRJ_001,2038-03-01,PVSyst,"6.212,24",GVC_0002,2038-03-06 10:00,2038-03-07 15:00
433,PRJ_001,2038-04-01,PVSyst,"5.686,68",GVC_0002,2038-04-06 10:00,2038-04-07 15:00
434,PRJ_001,2038-05-01,PVSyst,"5.315,81",GVC_0002,2038-05-06 10:00,2038-05-07 15:00
435,PRJ_001,2038-06-01,PVSyst,"4.944,94",GVC_0002,2038-06-06 10:00,2038-06-07 15:00
436,PRJ_001,2038-07-01,PVSyst,"5.192,19",GVC_0002,2038-07-06 10:00,2038-07-07 15:00
437,PRJ_001,2038-08-01,PVSyst,"5.748,49",GVC_0002,2038-08-06 10:00,2038-08-07 15:00
438,PRJ_001,2038-09-01,PVSyst,"6.181,18",GVC_0002,2038-09-06 10:00,2038-09-07 15:00
439,PRJ_001,2038-10-01,PVSyst,"6.675,67",GVC_0002,2038-10-06 10:00,2038-10-07 15:00
440,PRJ_001,2038-11-01,PVSyst,"6.984,73",GVC_0002,2038-11-06 10:00,2038-11-07 15:00
441,PRJ_001,2038-12-01,PVSyst,"7.602,85",GVC_0002,2038-12-06 10:00,2038-12-07 15:00
442,PRJ_001,2039-01-01,PVSyst,"6.366,61",GVC_0002,2039-01-06 10:00,2039-01-07 15:00
443,PRJ_001,2039-02-01,PVSyst,"6.057,55",GVC_0002,2039-02-06 10:00,2039-02-07 15:00
444,PRJ_001,2039-03-01,PVSyst,"6.181,18",GVC_0002,2039-03-06 10:00,2039-03-07 15:00
445,PRJ_001,2039-04-01,PVSyst,"5.658,25",GVC_0002,2039-04-06 10:00,2039-04-07 15:00
446,PRJ_001,2039-05-01,PVSyst,"5.289,23",GVC_0002,2039-05-06 10:00,2039-05-07 15:00
447,PRJ_001,2039-06-01,PVSyst,"4.920,22",GVC_0002,2039-06-06 10:00,2039-06-07 15:00
448,PRJ_001,2039-07-01,PVSyst,"5.166,23",GVC_0002,2039-07-06 10:00,2039-07-07 15:00
449,PRJ_001,2039-08-01,PVSyst,"5.719,75",GVC_0002,2039-08-06 10:00,2039-08-07 15:00
450,PRJ_001,2039-09-01,PVSyst,"6.150,27",GVC_0002,2039-09-06 10:00,2039-09-07 15:00
451,PRJ_001,2039-10-01,PVSyst,"6.642,29",GVC_0002,2039-10-06 10:00,2039-10-07 15:00
452,PRJ_001,2039-11-01,PVSyst,"6.949,81",GVC_0002,2039-11-06 10:00,2039-11-07 15:00
453,PRJ_001,2039-12-01,PVSyst,"7.564,83",GVC_0002,2039-12-06 10:00,2039-12-07 15:00
454,PRJ_001,2040-01-01,PVSyst,"6.334,78",GVC_0002,2040-01-06 10:00,2040-01-07 15:00
455,PRJ_001,2040-02-01,PVSyst,"6.027,27",GVC_0002,2040-02-06 10:00,2040-02-07 15:00
456,PRJ_001,2040-03-01,PVSyst,"6.150,27",GVC_0002,2040-03-06 10:00,2040-03-07 15:00
457,PRJ_001,2040-04-01,PVSyst,"5.629,96",GVC_0002,2040-04-06 10:00,2040-04-07 15:00
458,PRJ_001,2040-05-01,PVSyst,"5.262,79",GVC_0002,2040-05-06 10:00,2040-05-07 15:00
459,PRJ_001,2040-06-01,PVSyst,"4.895,62",GVC_0002,2040-06-06 10:00,2040-06-07 15:00
460,PRJ_001,2040-07-01,PVSyst,"5.140,40",GVC_0002,2040-07-06 10:00,2040-07-07 15:00
461,PRJ_001,2040-08-01,PVSyst,"5.691,15",GVC_0002,2040-08-06 10:00,2040-08-07 15:00
462,PRJ_001,2040-09-01,PVSyst,"6.119,52",GVC_0002,2040-09-06 10:00,2040-09-07 15:00
463,PRJ_001,2040-10-01,PVSyst,"6.609,08",GVC_0002,2040-10-06 10:00,2040-10-07 15:00
464,PRJ_001,2040-11-01,PVSyst,"6.915,06",GVC_0002,2040-11-06 10:00,2040-11-07 15:00
465,PRJ_001,2040-12-01,PVSyst,"7.527,01",GVC_0002,2040-12-06 10:00,2040-12-07 15:00
466,PRJ_001,2041-01-01,PVSyst,"6.303,10",GVC_0002,2041-01-06 10:00,2041-01-07 15:00
467,PRJ_001,2041-02-01,PVSyst,"5.997,13",GVC_0002,2041-02-06 10:00,2041-02-07 15:00
468,PRJ_001,2041-03-01,PVSyst,"6.119,52",GVC_0002,2041-03-06 10:00,2041-03-07 15:00
469,PRJ_001,2041-04-01,PVSyst,"5.601,81",GVC_0002,2041-04-06 10:00,2041-04-07 15:00
470,PRJ_001,2041-05-01,PVSyst,"5.236,47",GVC_0002,2041-05-06 10:00,2041-05-07 15:00
471,PRJ_001,2041-06-01,PVSyst,"4.871,14",GVC_0002,2041-06-06 10:00,2041-06-07 15:00
472,PRJ_001,2041-07-01,PVSyst,"5.114,69",GVC_0002,2041-07-06 10:00,2041-07-07 15:00
473,PRJ_001,2041-08-01,PVSyst,"5.662,70",GVC_0002,2041-08-06 10:00,2041-08-07 15:00
474,PRJ_001,2041-09-01,PVSyst,"6.088,92",GVC_0002,2041-09-06 10:00,2041-09-07 15:00
475,PRJ_001,2041-10-01,PVSyst,"6.576,04",GVC_0002,2041-10-06 10:00,2041-10-07 15:00
476,PRJ_001,2041-11-01,PVSyst,"6.880,48",GVC_0002,2041-11-06 10:00,2041-11-07 15:00
477,PRJ_001,2041-12-01,PVSyst,"7.489,37",GVC_0002,2041-12-06 10:00,2041-12-07 15:00
478,PRJ_001,2042-01-01,PVSyst,"6.271,59",GVC_0002,2042-01-06 10:00,2042-01-07 15:00
479,PRJ_001,2042-02-01,PVSyst,"5.967,14",GVC_0002,2042-02-06 10:00,2042-02-07 15:00
